Time,Angle
57.779,353.06
57.780,353.00
57.783,352.94
57.787,352.88
57.845,352.82
57.846,352.76
57.846,352.70
57.846,352.64
57.846,352.59
57.850,352.50
57.925,352.44
57.926,352.40
57.926,352.37
57.926,352.34
57.926,352.32
57.926,352.31
57.927,352.30
57.931,352.31
57.936,352.33
57.937,352.35
57.937,352.37
57.937,352.40
57.937,352.44
57.947,352.52
57.974,352.56
57.975,352.63
57.978,352.69
57.988,352.76
58.000,352.84
58.035,352.92
58.037,353.01
58.040,353.10
58.041,353.19
58.054,353.29
58.061,353.40
58.094,353.51
58.095,353.62
58.121,353.74
58.171,353.87
58.171,354.00
58.171,354.13
58.172,354.27
58.174,354.41
58.181,354.57
58.182,354.72
58.182,354.88
58.186,355.06
58.219,355.22
58.220,355.39
58.223,355.58
58.227,355.76
58.244,355.97
58.275,356.16
58.278,356.35
58.280,356.56
58.283,356.77
58.295,356.97
58.299,357.20
58.351,357.42
58.354,357.67
58.354,357.90
58.361,358.13
58.361,358.39
58.362,358.63
58.411,358.88
58.413,359.15
58.414,359.40
58.417,359.69
58.419,359.95
58.426,0.21
58.465,0.51
58.467,0.78
58.469,1.06
58.471,1.38
58.476,1.66
58.488,1.96
58.515,2.28
58.517,2.58
58.520,2.88
58.527,3.22
58.537,3.53
58.581,3.84
58.584,4.18
58.586,4.51
58.588,4.83
58.592,5.20
58.602,5.54
58.638,5.88
58.640,6.26
58.642,6.61
58.645,6.96
58.651,7.35
58.662,7.71
58.698,8.06
58.701,8.46
58.703,8.83
58.705,9.21
58.713,9.62
58.723,10.01
58.864,10.40
58.868,10.83
58.869,11.22
58.872,11.62
59.021,12.06
59.021,12.47
59.021,12.88
59.021,13.29
59.021,13.74
59.022,16.92
59.023,17.36
59.029,17.81
59.030,18.30
59.030,18.76
59.030,19.22
59.030,19.68
59.046,24.12
59.078,24.66
59.081,25.16
59.083,25.66
59.086,26.22
59.092,26.73
59.105,27.25
59.137,27.83
59.138,28.35
59.141,28.87
59.145,29.45
59.154,29.98
59.165,30.56
59.198,31.09
59.201,31.62
59.203,32.21
59.211,32.75
59.219,33.30
59.257,33.91
59.258,34.48
59.260,35.04
59.262,35.67
59.269,36.23
59.282,36.80
59.318,37.42
59.321,37.98
59.322,38.61
59.327,39.18
59.330,39.76
59.345,40.40
59.375,40.99
59.400,41.59
59.402,42.26
59.450,42.87
59.451,43.47
59.451,44.14
59.454,44.74
59.456,45.33
59.460,45.99
59.461,46.59
59.461,47.21
59.466,47.89
59.497,48.52
59.498,49.15
59.499,49.85
59.508,50.49
59.517,51.13
59.566,51.83
59.566,52.46
59.566,53.10
59.569,53.80
59.570,54.44
59.581,55.15
59.642,55.81
59.643,56.46
59.773,57.19
59.829,57.85
59.829,58.51
59.829,59.24
59.860,59.91
59.862,60.58
59.863,61.32
59.865,62.00
59.865,62.67
59.865,63.41
59.865,64.08
59.871,75.36
59.882,76.15
59.936,76.88
59.937,77.67
59.940,78.39
59.945,79.12
59.947,79.93
59.947,80.67
59.987,81.42
59.988,82.23
59.990,82.97
59.990,83.71
59.995,84.53
00.007,85.28
00.050,86.04
00.050,86.88
00.052,87.64
00.059,88.41
00.060,89.25
00.070,90.01
00.096,90.78
00.097,91.63
00.100,92.41
00.108,93.28
00.119,94.07
00.169,94.85
00.170,95.72
00.172,96.50
00.175,97.29
00.179,98.17
00.182,98.97
00.226,99.78
00.226,100.67
00.229,101.48
00.233,102.38
00.235,103.19
00.244,104.01
00.277,104.93
00.278,105.76
00.280,106.59
00.286,107.51
00.295,108.34
00.342,109.26
00.343,110.10
00.345,110.95
00.351,111.88
00.353,112.74
00.358,113.68
00.401,114.55
00.401,115.41
00.403,116.37
00.406,117.24
00.410,118.21
00.421,119.09
00.432,119.97
00.441,120.95
00.451,121.83
00.470,122.73
00.472,123.72
00.482,124.62
00.492,125.61
00.503,126.52
00.514,127.43
00.524,128.44
00.534,129.36
00.587,130.38
00.591,131.31
00.591,132.24
00.593,133.27
00.593,134.21
00.627,135.15
00.628,136.19
00.631,137.14
00.631,138.19
00.639,139.16
00.704,140.12
00.706,141.19
00.709,142.16
00.710,143.14
00.717,144.22
00.747,145.20
00.747,146.30
00.747,147.29
00.749,148.30
00.816,149.40
00.845,150.41
00.847,151.42
00.858,152.54
00.860,153.57
00.867,154.70
00.867,155.74
00.867,156.78
00.867,157.82
00.919,162.93
00.921,164.11
00.922,165.20
00.924,166.28
00.924,167.48
00.926,168.57
00.936,169.67
01.011,170.89
01.013,172.01
01.014,173.24
01.019,174.36
01.021,175.49
01.021,176.73
01.021,177.88
01.021,179.02
01.033,180.75
01.101,181.91
01.101,183.19
01.106,184.37
01.109,185.66
01.112,186.85
01.113,188.04
01.113,189.35
01.117,190.56
01.170,191.77
01.172,193.10
01.174,194.32
01.177,195.67
01.184,196.91
01.184,198.15
01.189,199.52
01.256,200.77
01.257,202.15
01.259,203.42
01.262,204.69
01.267,206.09
01.268,207.38
01.268,208.66
01.269,210.09
01.281,211.39
01.344,212.70
01.346,214.15
01.347,215.47
01.353,216.93
01.354,218.27
01.354,219.61
01.354,221.09
01.365,222.45
01.428,223.81
01.428,225.31
01.429,226.69
01.434,228.21
01.439,229.59
01.442,230.99
01.442,232.53
01.447,233.94
01.519,235.49
01.519,236.91
01.630,238.34
01.631,239.92
01.632,241.36
01.633,242.80
01.633,244.40
01.633,245.86
01.633,247.33
01.790,262.14
01.791,263.83
01.792,265.37
01.792,266.91
01.792,268.62
01.792,270.19
01.792,271.75
01.797,287.44
01.870,289.22
01.870,290.85
01.871,292.66
01.874,294.30
01.878,295.95
01.880,297.76
01.880,299.42
01.880,301.25
01.892,302.91
01.964,304.58
01.966,306.42
01.967,308.10
01.969,309.79
01.974,311.65
01.984,313.34
01.984,315.04
01.984,316.92
01.986,318.63
01.993,320.51
02.003,322.23
02.015,323.95
02.025,325.85
02.038,327.58
02.046,329.48
02.057,331.22
02.066,332.97
02.076,334.88
02.088,336.63
02.099,338.56
02.109,340.32
02.118,342.08
02.136,344.02
02.138,345.79
02.158,347.74
02.159,349.51
02.169,351.28
02.180,353.23
02.191,355.02
02.202,356.80
02.211,358.77
02.225,0.56
02.234,2.54
02.242,4.33
02.253,6.13
02.263,8.11
02.276,9.92
02.283,11.73
02.297,13.71
02.304,15.52
02.318,17.34
02.329,19.33
02.336,21.14
02.346,22.96
02.356,24.97
02.407,26.79
02.409,28.62
02.410,30.63
02.413,32.46
02.418,34.48
02.420,36.31
02.429,38.15
02.496,40.17
02.496,42.01
02.498,43.84
02.500,45.86
02.604,47.71
02.604,49.55
02.604,51.58
02.604,53.42
02.604,55.28
02.704,72.22
02.704,74.07
02.707,76.13
02.707,78.00
02.707,79.86
02.707,81.91
02.707,83.78
02.732,90.90
02.734,92.78
02.736,94.66
02.744,96.73
03.160,98.61
03.164,100.51
03.166,102.58
03.166,104.46
03.166,106.36
03.166,108.45
03.167,180.56
03.174,182.59
03.185,184.82
03.251,186.85
03.252,188.89
03.253,191.14
03.256,193.18
03.257,195.23
03.262,197.50
03.263,199.56
03.268,201.83
03.325,203.91
03.328,205.99
03.329,208.28
03.330,210.37
03.337,212.46
03.338,214.77
03.341,216.87
03.353,219.20
03.418,221.32
03.511,223.44
03.513,225.78
03.515,227.91
03.517,230.05
03.517,232.40
03.517,234.56
03.517,236.72
03.583,256.51
03.726,258.73
03.733,260.94
03.734,263.37
03.749,265.60
03.750,267.84
03.752,270.29
03.752,272.54
03.752,275.01
03.752,277.25
03.762,310.72
03.779,313.27
03.793,315.59
03.834,317.91
03.854,320.48
03.857,322.81
03.858,325.38
03.858,327.72
03.860,330.07
03.862,332.65
03.867,335.00
03.876,337.35
03.888,339.94
03.899,342.30
03.926,344.90
03.928,347.27
03.930,349.64
03.941,352.24
03.949,354.61
03.974,357.22
03.976,359.60
03.981,1.97
03.991,4.59
04.005,6.98
04.043,9.35
04.045,11.97
04.054,14.37
04.058,16.75
04.063,19.37
04.094,21.77
04.096,24.17
04.098,26.79
04.103,29.19
04.104,31.59
04.115,34.21
04.128,36.61
04.134,39.25
04.147,41.63
04.156,44.03
04.166,46.68
04.178,49.07
04.187,51.47
04.197,54.12
04.207,56.51
04.218,58.91
04.229,61.56
04.238,63.95
04.251,66.35
04.260,69.00
04.269,71.39
04.280,73.79
04.291,76.45
04.301,78.83
04.311,81.47
04.321,83.90
04.333,86.29
04.343,88.93
04.354,91.36
04.363,93.75
04.373,96.38
04.384,98.82
04.394,101.21
04.405,103.84
04.467,106.29
04.469,108.92
04.471,111.31
04.533,113.77
04.533,116.40
04.533,118.80
04.533,121.26
04.535,123.89
04.536,126.31
04.542,129.02
04.639,131.41
04.639,133.82
04.639,136.54
04.639,138.94
04.641,141.36
04.695,144.07
04.696,146.48
04.696,148.91
04.696,151.63
04.696,154.05
04.745,177.00
04.757,179.48
04.760,182.23
04.761,184.70
04.761,187.20
04.764,189.95
04.799,192.44
04.801,195.20
04.801,197.72
04.801,200.22
04.809,203.00
04.819,205.53
04.858,208.30
04.861,210.85
04.862,213.38
04.870,216.17
04.872,218.73
04.883,221.27
04.913,224.07
04.914,226.65
04.917,229.46
04.923,232.02
04.933,234.62
04.948,237.44
04.953,240.02
04.963,242.64
04.975,245.47
04.985,248.06
04.995,250.97
05.006,253.54
05.016,256.15
05.026,259.07
05.037,261.65
05.047,264.56
05.059,267.21
05.073,270.05
05.085,272.72
05.089,275.39
05.111,278.25
05.119,280.94
05.132,283.61
05.135,286.49
05.140,289.20
05.151,292.13
05.162,294.77
05.175,297.50
05.182,300.42
05.192,303.09
05.204,306.10
05.213,308.74
05.223,311.45
05.237,314.45
05.245,317.10
05.256,320.12
05.266,322.83
05.276,325.49
05.286,328.54
05.299,331.22
05.307,334.20
05.317,336.98
05.329,339.63
05.338,342.66
05.350,345.41
05.360,348.34
05.370,351.12
05.383,353.83
05.389,356.80
05.401,359.59
05.413,2.26
05.421,5.29
05.433,8.04
05.466,10.72
05.469,13.78
05.471,16.48
05.473,19.48
05.536,22.24
05.536,24.92
05.539,27.95
05.541,30.68
05.546,33.38
05.546,36.42
05.546,39.13
05.585,41.86
05.643,44.88
05.645,47.60
05.653,50.34
05.654,53.34
05.742,56.07
05.744,58.80
05.744,61.82
05.744,64.54
05.744,67.28
05.745,70.29
05.761,73.01
05.775,75.78
05.800,78.76
05.800,81.50
05.800,84.26
05.800,87.23
05.801,99.97
05.817,102.67
05.831,105.42
05.833,108.43
05.833,111.15
05.849,113.93
05.851,116.92
05.853,119.66
05.857,122.72
05.860,125.42
05.871,128.20
05.897,131.23
05.899,133.94
05.903,137.03
05.913,139.74
05.925,142.50
05.960,145.57
05.961,148.26
05.963,151.36
05.964,154.11
05.976,156.85
05.985,159.97
06.039,162.68
06.070,165.50
06.073,168.58
06.076,171.31
06.082,174.45
06.082,177.20
06.082,179.98
06.082,183.09
06.082,185.84
06.093,188.98
06.100,192.03
06.113,194.86
06.152,197.69
06.157,200.76
06.159,203.64
06.161,206.70
06.163,209.55
06.175,212.40
06.202,215.47
06.204,218.36
06.206,221.46
06.215,224.32
06.225,227.20
06.257,230.32
06.259,233.24
06.263,236.09
06.267,239.27
06.330,242.19
06.331,245.32
06.333,248.25
06.335,251.11
06.340,254.29
06.340,257.21
06.340,260.08
06.448,263.30
06.537,266.22
06.541,269.41
06.542,272.37
06.544,275.28
06.545,278.52
06.550,281.48
06.553,284.40
06.553,287.68
06.553,290.60
06.553,293.54
06.553,296.82
06.586,326.04
06.588,329.04
06.593,331.98
06.596,335.33
06.603,338.28
06.615,341.58
06.624,344.61
06.634,347.55
06.645,350.90
06.656,353.87
06.666,357.16
06.676,0.19
06.687,3.16
06.697,6.49
06.707,9.49
06.717,12.50
06.730,15.82
06.738,18.83
06.749,21.86
06.760,25.15
06.770,28.19
06.780,31.16
06.791,34.49
06.801,37.48
06.811,40.46
06.821,43.81
06.832,46.75
06.842,50.12
06.852,53.10
06.863,56.11
06.875,59.46
06.883,62.43
06.900,65.49
06.906,68.75
06.920,71.78
06.925,74.78
06.934,78.05
06.946,81.09
06.956,84.04
06.968,87.38
06.977,90.38
06.987,93.65
06.997,96.71
07.007,99.67
07.024,103.03
07.028,106.03
07.038,109.01
07.050,112.39
07.080,115.34
07.082,118.72
07.084,121.72
07.090,124.71
07.103,128.10
07.117,131.06
07.143,134.43
07.144,137.45
07.150,140.44
07.153,143.84
07.165,146.82
07.191,150.19
07.206,153.23
07.209,156.25
07.213,159.65
07.218,162.68
07.227,166.05
07.236,169.13
07.253,172.19
07.265,175.56
07.274,178.65
07.280,181.71
07.288,185.10
07.300,188.19
07.310,191.56
07.508,194.69
07.509,197.74
07.511,201.17
07.511,204.27
07.511,207.35
07.511,210.82
07.511,213.88
07.575,259.09
07.578,262.54
07.580,265.77
07.582,268.88
07.585,272.44
07.589,275.58
07.591,279.09
07.593,282.32
07.603,285.46
07.614,289.08
07.650,292.24
07.652,295.50
07.654,299.08
07.657,302.27
07.666,305.89
07.677,309.08
07.687,312.67
07.697,315.90
07.713,319.12
07.730,322.70
07.737,325.92
07.741,329.17
07.749,332.74
07.760,335.99
07.770,339.56
07.781,342.84
07.791,346.08
07.804,349.69
07.812,352.96
07.824,356.55
07.862,359.84
07.865,3.08
07.866,6.71
07.871,9.94
07.873,13.22
07.885,16.80
07.904,20.03
07.922,23.30
07.922,26.85
07.926,30.13
07.938,33.36
07.946,36.98
07.957,40.23
07.982,43.85
07.985,47.11
07.988,50.37
07.999,54.00
08.014,57.24
08.045,60.54
08.046,64.07
08.049,67.36
08.051,70.89
08.061,74.15
08.074,77.40
08.082,80.94
08.091,84.25
08.102,87.45
08.112,91.10
08.122,94.32
08.135,97.60
08.149,101.20
08.155,104.44
08.164,108.07
08.646,111.28
08.653,114.58
08.657,118.13
08.659,121.41
08.664,124.69
08.664,128.25
08.664,131.55
08.664,134.80
08.664,138.40
08.673,282.35
08.728,285.73
08.729,289.53
08.733,292.93
08.733,296.73
08.738,300.16
08.739,303.61
08.747,307.39
08.761,310.85
08.767,314.62
08.777,318.08
08.801,321.53
08.801,325.32
08.808,328.78
08.820,332.58
08.829,336.04
08.844,339.50
08.849,343.30
08.863,346.76
08.881,350.22
08.882,354.00
08.900,357.47
08.909,1.26
08.912,4.74
08.925,8.20
08.933,12.03
08.945,15.50
09.001,18.98
09.016,22.79
09.021,26.25
09.024,29.72
09.093,33.49
09.093,36.96
09.093,40.37
09.093,44.20
09.094,47.61
09.095,51.46
09.101,54.91
09.102,58.41
09.102,62.22
09.102,65.70
09.102,69.17
09.115,74.03
09.167,77.45
09.172,80.90
09.174,84.67
09.175,88.09
09.181,91.55
09.183,95.30
09.185,98.79
09.195,102.22
09.205,106.05
09.217,109.50
09.276,113.32
09.277,116.78
09.284,120.25
09.286,124.03
09.346,127.50
09.346,130.95
09.346,134.74
09.349,138.20
09.353,141.99
09.355,145.44
09.356,148.90
09.356,152.69
09.356,156.15
09.406,159.62
09.408,163.41
09.411,166.91
09.413,170.71
09.413,174.21
09.413,177.69
09.483,181.54
09.484,185.02
09.486,188.52
09.488,192.33
09.504,195.83
09.505,199.63
09.505,203.14
09.507,206.61
09.507,210.47
09.517,213.98
09.527,217.85
09.537,221.39
09.547,224.91
09.560,228.82
09.568,232.34
09.583,236.25
09.589,239.76
09.601,243.31
09.609,247.15
09.642,250.72
09.643,254.58
09.645,258.16
09.652,261.70
09.662,265.65
09.672,269.22
09.683,273.17
09.693,276.75
09.705,280.35
09.715,284.28
09.725,287.87
09.735,291.81
09.746,295.39
09.758,298.99
09.766,302.93
09.777,306.53
09.787,310.49
09.797,314.09
09.809,317.70
09.818,321.68
09.829,325.28
09.838,329.27
09.850,332.87
09.859,336.87
09.871,340.48
09.881,344.46
09.891,348.06
09.902,351.67
09.912,355.60
09.934,359.20
09.937,2.74
09.949,6.68
09.965,10.21
09.967,13.77
09.977,17.64
09.985,21.20
09.994,24.71
10.005,28.62
10.016,32.13
10.026,35.67
10.037,39.52
10.049,43.04
10.058,46.87
10.067,50.35
10.077,53.82
10.092,57.61
10.099,61.07
10.110,64.48
10.119,68.29
10.130,71.69
10.139,75.16
10.207,78.89
10.211,82.34
10.213,85.74
10.214,89.50
10.216,92.89
10.283,96.28
10.283,99.99
10.283,103.35
10.283,106.72
10.285,110.39
10.291,113.76
10.292,117.42
10.292,120.77
10.292,124.10
10.330,127.76
10.332,131.08
10.390,134.41
10.391,138.03
10.393,141.36
10.419,144.64
10.434,148.28
10.437,151.57
10.437,154.86
10.437,158.47
10.437,161.74
10.437,165.01
10.440,173.13
10.444,176.73
10.455,179.97
10.466,183.54
10.476,186.80
10.486,190.03
10.498,193.62
10.507,196.85
10.517,200.43
10.527,203.65
10.537,206.90
10.549,210.41
10.558,213.65
10.568,216.83
10.579,220.38
10.590,223.58
10.599,227.10
10.611,230.33
10.621,233.52
10.631,237.09
10.644,240.27
10.653,243.84
10.662,247.01
10.674,250.24
10.683,253.71
10.693,256.90
10.710,260.38
10.714,263.54
10.725,266.75
10.735,270.19
10.746,273.42
10.756,276.88
10.765,280.09
10.777,283.26
10.795,286.76
10.809,289.94
10.814,293.40
10.820,296.56
10.828,299.68
10.839,303.16
10.851,306.27
10.860,309.73
10.871,312.85
10.882,315.97
10.891,319.42
10.920,322.54
10.922,325.65
10.925,329.08
10.933,332.20
10.943,335.60
10.955,338.73
10.963,341.80
10.974,345.22
10.985,348.31
10.994,351.69
11.010,354.77
11.015,357.81
11.025,1.18
11.037,4.21
11.047,7.24
11.057,10.55
11.067,13.60
11.080,16.90
11.089,19.94
11.098,22.95
11.109,26.28
11.120,29.30
11.131,32.29
11.169,35.63
11.171,38.57
11.173,41.56
11.178,44.77
11.181,47.72
11.213,50.65
11.270,53.83
11.455,56.79
11.464,59.67
11.532,62.95
11.535,65.83
11.537,68.78
11.537,72.00
11.537,74.89
11.537,77.82
11.537,130.53
11.539,133.31
11.544,136.33
11.549,139.12
11.549,141.86
11.549,144.89
11.549,147.65
11.579,152.31
11.616,155.34
11.634,158.08
11.636,161.08
11.638,163.85
11.645,166.56
11.647,169.57
11.647,172.29
11.647,174.97
11.650,177.98
11.659,180.63
11.670,183.62
11.681,186.30
11.701,188.98
11.707,191.98
11.715,194.64
11.726,197.38
11.741,200.33
11.756,203.04
11.758,205.99
11.763,208.65
11.773,211.36
11.784,214.24
11.795,216.95
11.805,219.82
11.815,222.50
11.837,225.16
11.838,228.05
11.846,230.77
11.857,233.65
11.867,236.36
11.877,239.01
11.890,241.93
11.898,244.62
11.908,247.47
11.920,250.15
11.935,252.73
11.941,255.63
11.951,258.26
11.961,260.85
11.971,263.80
11.982,266.38
11.992,269.32
12.004,271.96
12.014,274.55
12.023,277.51
12.040,280.07
12.045,282.99
12.056,285.59
12.065,288.15
12.075,291.07
12.086,293.60
12.096,296.49
12.147,299.09
12.148,301.64
12.149,304.56
12.214,307.10
12.214,309.97
12.214,312.58
12.217,315.10
12.222,318.00
12.223,320.52
12.223,323.10
12.223,325.95
12.223,328.45
12.255,331.85
12.257,334.35
12.259,336.90
12.264,339.73
12.323,342.20
12.324,345.03
12.326,347.53
12.327,350.04
12.332,352.83
12.371,355.32
12.371,357.85
12.373,0.60
12.416,3.10
12.416,5.59
12.416,8.32
12.417,10.81
12.419,13.25
12.423,15.97
12.424,18.39
12.429,20.84
12.442,23.54
12.451,25.94
12.463,28.42
12.471,31.06
12.481,33.51
12.492,36.18
12.502,38.56
12.513,41.01
12.523,43.59
12.534,45.99
12.553,48.36
12.555,50.92
12.565,53.30
12.575,55.63
12.586,58.22
12.598,60.57
12.606,63.13
12.616,65.49
12.627,67.81
12.639,70.37
12.676,72.71
12.677,75.00
12.692,77.54
12.707,79.84
12.709,82.09
12.726,84.62
12.726,86.87
12.727,89.11
12.729,91.64
12.741,93.86
12.751,96.13
12.761,98.61
12.771,100.81
12.790,103.32
12.792,105.52
12.802,107.74
12.813,110.21
12.824,112.37
12.833,114.84
12.844,117.04
12.854,119.20
12.864,121.66
12.876,123.81
12.886,125.99
12.898,128.42
12.907,130.52
12.917,132.96
12.927,135.10
12.937,137.22
12.948,139.67
12.961,141.76
12.970,144.15
12.980,146.32
12.990,148.39
13.000,150.81
13.013,152.92
13.026,155.23
13.033,157.41
13.042,159.46
13.057,161.82
13.075,163.94
13.078,165.99
13.083,168.38
13.093,170.45
13.155,172.75
13.156,174.90
13.161,176.94
13.194,179.27
13.196,181.35
13.197,183.41
13.197,185.74
13.200,187.78
13.202,190.08
13.207,192.16
13.241,194.19
13.242,196.51
13.243,198.55
13.245,200.60
13.249,202.90
13.313,204.92
13.315,207.21
13.316,209.27
13.317,211.29
13.323,213.59
13.350,215.63
13.350,217.67
13.351,219.95
13.353,221.99
13.403,224.25
13.404,226.30
13.405,228.35
13.412,230.60
13.413,232.65
13.413,234.68
13.414,236.92
13.426,238.97
13.436,241.18
13.446,243.23
13.482,245.26
13.483,247.46
13.485,249.52
13.487,251.52
13.498,253.75
13.508,255.80
13.518,257.99
13.530,260.01
13.541,262.06
13.550,264.23
13.561,266.26
13.575,268.49
13.581,270.45
13.594,272.70
13.602,274.68
13.612,276.65
13.623,278.90
13.633,280.86
13.643,283.04
13.656,285.08
13.667,287.01
13.676,289.22
13.687,291.23
13.697,293.15
13.706,295.37
13.717,297.36
13.727,299.46
13.737,301.49
13.749,303.43
13.758,305.54
13.777,307.57
13.779,309.65
13.790,311.60
13.799,313.60
13.810,315.66
13.821,317.63
13.833,319.79
13.841,321.65
13.852,323.63
13.863,325.74
13.880,327.61
13.883,329.77
13.893,331.65
13.903,333.52
13.914,335.66
13.925,337.51
13.935,339.59
13.947,341.51
13.956,343.33
13.966,345.41
13.991,347.30
13.993,349.30
14.010,351.18
14.011,353.04
14.031,355.04
14.033,356.89
14.048,358.92
14.051,0.72
14.061,2.56
14.093,4.56
14.095,6.36
14.097,8.18
14.100,10.16
14.157,11.95
14.160,13.74
14.161,15.70
14.165,17.48
14.168,19.26
14.171,21.20
14.331,22.96
14.331,24.72
14.357,26.65
14.357,28.39
14.357,30.15
14.357,32.05
14.357,33.77
14.357,42.06
14.431,43.73
14.432,45.61
14.434,47.29
14.434,48.94
14.434,50.80
14.434,52.47
14.434,58.90
14.436,60.56
14.442,62.21
14.443,63.95
14.443,65.59
14.443,67.21
14.449,68.93
14.520,70.55
14.521,72.16
14.523,73.85
14.525,75.45
14.530,77.04
14.532,78.71
14.532,80.30
14.532,81.87
14.542,83.52
