Time,Angle
19:01:29.428,222.53
19:01:29.428,222.56
19:01:29.431,222.59
19:01:29.431,222.63
19:01:29.431,222.66
19:01:29.431,222.69
19:01:29.431,222.72
19:01:29.434,223.90
19:01:29.434,223.94
19:01:29.435,223.98
19:01:29.605,224.02
19:01:29.614,224.06
19:01:29.614,224.10
19:01:29.623,224.14
19:01:29.639,224.18
19:01:29.641,224.22
19:01:29.653,224.26
19:01:29.654,224.30
19:01:29.656,224.34
19:01:29.656,224.38
19:01:29.656,224.43
19:01:29.656,224.47
19:01:29.658,230.16
19:01:29.660,230.22
19:01:29.663,230.28
19:01:29.670,230.34
19:01:29.670,230.41
19:01:29.670,230.47
19:01:29.670,230.53
19:01:29.670,230.59
19:01:29.670,230.94
19:01:29.672,231.01
19:01:29.673,231.07
19:01:29.691,231.14
19:01:29.691,231.20
19:01:29.697,231.27
19:01:29.697,231.33
19:01:29.700,231.40
19:01:29.702,231.46
19:01:29.702,231.53
19:01:29.706,231.59
19:01:29.712,231.66
19:01:29.712,231.72
19:01:29.712,231.79
19:01:29.712,231.86
19:01:29.712,231.92
19:01:29.714,232.30
19:01:29.715,232.36
19:01:29.718,232.43
19:01:29.720,232.50
19:01:29.723,232.57
19:01:29.723,232.64
19:01:29.723,232.71
19:01:29.724,232.77
19:01:29.727,232.84
19:01:29.730,232.91
19:01:29.732,232.98
19:01:29.732,233.05
19:01:29.736,233.12
19:01:29.736,233.19
19:01:29.740,233.26
19:01:29.740,233.33
19:01:29.745,233.40
19:01:29.809,233.47
19:01:29.810,233.54
19:01:29.810,233.62
19:01:29.823,233.69
19:01:29.889,233.76
19:01:29.890,233.83
19:01:29.891,233.90
19:01:29.891,233.97
19:01:29.891,234.05
19:01:29.891,234.12
19:01:29.891,234.19
19:01:29.893,236.72
19:01:29.895,236.80
19:01:29.897,236.87
19:01:29.902,236.95
19:01:29.902,237.03
19:01:29.902,237.11
19:01:29.902,237.19
19:01:29.902,237.27
19:01:29.904,239.82
19:01:29.909,239.90
19:01:29.963,239.98
19:01:29.963,240.07
19:01:29.963,240.15
19:01:29.963,240.24
19:01:29.964,240.32
19:01:29.965,240.41
19:01:29.967,240.50
19:01:29.971,240.58
19:01:29.973,240.67
19:01:29.973,240.75
19:01:29.973,240.84
19:01:29.973,240.92
19:01:29.973,241.01
19:01:29.975,242.98
19:01:29.982,243.07
19:01:29.982,243.16
19:01:29.983,243.25
19:01:29.984,243.34
19:01:29.988,243.43
19:01:30.051,243.52
19:01:30.051,243.61
19:01:30.051,243.70
19:01:30.052,243.79
19:01:30.054,243.88
19:01:30.055,243.97
19:01:30.055,244.06
19:01:30.055,244.15
19:01:30.055,244.24
19:01:30.058,246.60
19:01:30.059,246.70
19:01:30.059,246.79
19:01:30.061,246.89
19:01:30.064,246.98
19:01:30.064,247.08
19:01:30.066,247.18
19:01:30.068,247.27
19:01:30.071,247.37
19:01:30.074,247.46
19:01:30.075,247.56
19:01:30.075,247.66
19:01:30.079,247.75
19:01:30.080,247.85
19:01:30.082,247.95
19:01:30.084,248.04
19:01:30.088,248.14
19:01:30.089,248.24
19:01:30.092,248.33
19:01:30.094,248.43
19:01:30.095,248.53
19:01:30.098,248.63
19:01:30.101,248.73
19:01:30.103,248.82
19:01:30.103,248.92
19:01:30.105,249.02
19:01:30.107,249.17
19:01:30.109,249.27
19:01:30.111,249.37
19:01:30.116,249.46
19:01:30.116,249.56
19:01:30.116,249.66
19:01:30.119,249.76
19:01:30.121,249.86
19:01:30.123,249.96
19:01:30.125,250.06
19:01:30.128,250.16
19:01:30.130,250.26
19:01:30.133,250.36
19:01:30.134,250.46
19:01:30.139,250.56
19:01:30.141,250.66
19:01:30.141,250.76
19:01:30.142,250.86
19:01:30.144,250.96
19:01:30.145,251.06
19:01:30.149,251.17
19:01:30.150,251.27
19:01:30.151,251.37
19:01:30.155,251.47
19:01:30.157,251.57
19:01:30.157,251.67
19:01:30.159,251.77
19:01:30.162,251.88
19:01:30.164,251.98
19:01:30.166,252.08
19:01:30.169,252.18
19:01:30.170,252.28
19:01:30.173,252.38
19:01:30.177,252.49
19:01:30.178,252.59
19:01:30.178,252.74
19:01:30.183,252.84
19:01:30.183,252.95
19:01:30.186,253.05
19:01:30.188,253.15
19:01:30.189,253.26
19:01:30.191,253.36
19:01:30.193,253.46
19:01:30.195,253.56
19:01:30.198,253.67
19:01:30.198,253.77
19:01:30.199,253.87
19:01:30.203,253.98
19:01:30.204,254.08
19:01:30.205,254.19
19:01:30.208,254.29
19:01:30.213,254.39
19:01:30.214,254.50
19:01:30.216,254.60
19:01:30.217,254.71
19:01:30.219,254.81
19:01:30.223,254.92
19:01:30.225,255.02
19:01:30.225,255.13
19:01:30.274,255.23
19:01:30.275,255.34
19:01:30.276,255.45
19:01:30.277,255.55
19:01:30.278,255.66
19:01:30.283,255.76
19:01:30.284,255.87
19:01:30.284,255.98
19:01:30.284,256.08
19:01:30.284,256.19
19:01:30.286,258.53
19:01:30.295,258.64
19:01:30.295,258.75
19:01:30.295,258.86
19:01:30.296,258.97
19:01:30.299,259.08
19:01:30.465,259.19
19:01:30.465,259.30
19:01:30.465,259.41
19:01:30.466,259.52
19:01:30.467,259.63
19:01:30.467,259.74
19:01:30.467,259.85
19:01:30.467,259.96
19:01:30.467,260.06
19:01:30.468,268.81
19:01:30.469,268.92
19:01:30.472,269.04
19:01:30.538,269.16
19:01:30.538,269.27
19:01:30.538,269.39
19:01:30.538,269.50
19:01:30.540,269.68
19:01:30.541,269.80
19:01:30.542,269.91
19:01:30.548,270.03
19:01:30.548,270.15
19:01:30.548,270.27
19:01:30.548,270.38
19:01:30.548,270.50
19:01:30.607,273.78
19:01:30.628,273.89
19:01:30.629,274.01
19:01:30.630,274.13
19:01:30.632,274.25
19:01:30.632,274.37
19:01:30.632,274.49
19:01:30.632,274.61
19:01:30.632,274.73
19:01:30.634,277.33
19:01:30.636,277.51
19:01:30.638,277.63
19:01:30.639,277.76
19:01:30.643,277.88
19:01:30.643,278.00
19:01:30.643,278.12
19:01:30.643,278.24
19:01:30.645,279.46
19:01:30.647,279.58
19:01:30.648,279.71
19:01:30.652,279.83
19:01:30.653,279.95
19:01:30.655,280.07
19:01:30.658,280.19
19:01:30.659,280.32
19:01:30.663,280.44
19:01:30.664,280.56
19:01:30.664,280.68
19:01:30.667,280.80
19:01:30.671,280.93
19:01:30.672,281.05
19:01:30.675,281.17
19:01:30.675,281.29
19:01:30.677,281.48
19:01:30.680,281.60
19:01:30.680,281.72
19:01:30.683,281.84
19:01:30.684,281.96
19:01:30.687,282.09
19:01:30.691,282.21
19:01:30.740,282.33
19:01:30.741,282.45
19:01:30.742,282.58
19:01:30.742,282.70
19:01:30.743,282.82
19:01:30.745,282.94
19:01:30.751,283.07
19:01:30.753,283.19
19:01:30.753,283.31
19:01:30.753,283.43
19:01:30.753,283.56
19:01:30.753,283.68
19:01:30.755,286.22
19:01:30.759,286.34
19:01:30.762,286.47
19:01:30.762,286.59
19:01:30.763,286.71
19:01:30.832,286.84
19:01:30.834,286.96
19:01:30.834,287.09
19:01:30.834,287.21
19:01:30.834,287.34
19:01:30.839,287.52
19:01:30.841,287.65
19:01:30.841,287.71
19:01:30.841,287.84
19:01:30.841,287.96
19:01:30.846,291.78
19:01:30.850,291.90
19:01:30.851,292.03
19:01:30.851,292.15
19:01:30.853,292.28
19:01:30.854,292.40
19:01:30.857,292.53
19:01:30.925,292.65
19:01:30.925,292.78
19:01:30.925,292.90
19:01:30.934,293.03
19:01:30.937,293.15
19:01:30.937,293.28
19:01:30.937,293.40
19:01:30.937,293.53
19:01:30.937,293.65
19:01:31.014,296.98
19:01:31.014,297.11
19:01:31.015,297.23
19:01:31.017,297.36
19:01:31.017,297.49
19:01:31.017,297.62
19:01:31.017,297.75
19:01:31.017,297.87
19:01:31.018,302.80
19:01:31.019,302.93
19:01:31.020,303.06
19:01:31.024,303.19
19:01:31.028,303.32
19:01:31.028,303.44
19:01:31.031,303.57
19:01:31.031,303.70
19:01:31.033,303.83
19:01:31.034,303.96
19:01:31.039,304.09
19:01:31.041,304.21
19:01:31.041,304.34
19:01:31.043,304.47
19:01:31.044,304.60
19:01:31.046,304.79
19:01:31.050,304.92
19:01:31.051,305.05
19:01:31.055,305.18
19:01:31.056,305.31
19:01:31.058,305.44
19:01:31.060,305.57
19:01:31.064,305.70
19:01:31.064,305.83
19:01:31.065,305.96
19:01:31.068,306.09
19:01:31.069,306.22
19:01:31.073,306.35
19:01:31.074,306.48
19:01:31.078,306.61
19:01:31.078,306.74
19:01:31.080,306.87
19:01:31.082,307.00
19:01:31.083,307.13
19:01:31.086,307.26
19:01:31.090,307.39
19:01:31.090,307.52
19:01:31.093,307.65
19:01:31.107,307.78
19:01:31.108,307.91
19:01:31.109,308.04
19:01:31.123,308.16
19:01:31.125,308.29
19:01:31.139,308.42
19:01:31.141,308.55
19:01:31.141,308.68
19:01:31.141,308.81
19:01:31.141,308.94
19:01:31.159,310.18
19:01:31.160,310.31
19:01:31.161,310.44
19:01:31.163,310.57
19:01:31.163,310.70
19:01:31.163,310.83
19:01:31.163,310.96
19:01:31.163,311.09
19:01:31.165,312.39
19:01:31.167,312.52
19:01:31.168,312.66
19:01:31.171,312.79
19:01:31.174,312.92
19:01:31.174,313.05
19:01:31.175,313.18
19:01:31.178,313.31
19:01:31.180,313.44
19:01:31.183,313.57
19:01:31.185,313.70
19:01:31.188,313.83
19:01:31.189,313.96
19:01:31.191,314.09
19:01:31.193,314.23
19:01:31.193,314.36
19:01:31.199,314.49
19:01:31.199,314.62
19:01:31.200,314.75
19:01:31.204,314.88
19:01:31.206,315.01
19:01:31.207,315.14
19:01:31.213,315.27
19:01:31.215,315.40
19:01:31.215,315.53
19:01:31.216,315.66
19:01:31.218,315.79
19:01:31.221,315.92
19:01:31.223,316.05
19:01:31.223,316.19
19:01:31.225,316.32
19:01:31.228,316.51
19:01:31.229,316.65
19:01:31.232,316.78
19:01:31.234,316.91
19:01:31.236,317.04
19:01:31.236,317.17
19:01:31.239,317.31
19:01:31.240,317.44
19:01:31.243,317.57
19:01:31.245,317.70
19:01:31.247,317.84
19:01:31.250,317.97
19:01:31.251,318.10
19:01:31.255,318.23
19:01:31.258,318.37
19:01:31.259,318.50
19:01:31.261,318.63
19:01:31.263,318.76
19:01:31.263,318.90
19:01:31.267,319.03
19:01:31.268,319.16
19:01:31.270,319.29
19:01:31.272,319.42
19:01:31.275,319.56
19:01:31.278,319.69
19:01:31.279,319.82
19:01:31.279,319.95
19:01:31.282,320.08
19:01:31.283,320.22
19:01:31.286,320.35
19:01:31.290,320.48
19:01:31.292,320.61
19:01:31.293,320.75
19:01:31.294,320.88
19:01:31.297,321.01
19:01:31.299,321.21
19:01:31.300,321.34
19:01:31.303,321.47
19:01:31.307,321.61
19:01:31.307,321.74
19:01:31.308,321.87
19:01:31.310,322.00
19:01:31.312,322.14
19:01:31.314,322.27
19:01:31.318,322.40
19:01:31.319,322.54
19:01:31.319,322.67
19:01:31.323,322.80
19:01:31.323,322.93
19:01:31.328,323.07
19:01:31.328,323.20
19:01:31.332,323.33
19:01:31.333,323.47
19:01:31.335,323.60
19:01:31.338,323.73
19:01:31.340,323.87
19:01:31.341,324.00
19:01:31.353,324.13
19:01:31.354,324.27
19:01:31.354,324.40
19:01:31.354,324.53
19:01:31.355,324.67
19:01:31.358,324.80
19:01:31.359,324.93
19:01:31.360,325.07
19:01:31.364,325.20
19:01:31.366,325.33
19:01:31.366,325.47
19:01:31.366,325.60
19:01:31.368,325.73
19:01:31.369,325.87
19:01:31.371,326.07
19:01:31.375,326.20
19:01:31.375,326.34
19:01:31.376,326.47
19:01:31.379,326.61
19:01:31.380,326.74
19:01:31.383,326.87
19:01:31.388,327.01
19:01:31.389,327.14
19:01:31.390,327.28
19:01:31.393,327.41
19:01:31.393,327.55
19:01:31.396,327.68
19:01:31.398,327.82
19:01:31.398,327.96
19:01:31.405,328.09
19:01:31.405,328.22
19:01:31.407,328.36
19:01:31.408,328.49
19:01:31.411,328.63
19:01:31.412,328.76
19:01:31.415,328.90
19:01:31.415,329.03
19:01:31.417,329.17
19:01:31.419,329.30
19:01:31.443,329.44
19:01:31.444,329.57
19:01:31.447,329.71
19:01:31.448,329.84
19:01:31.519,329.97
19:01:31.519,330.11
19:01:31.519,330.24
19:01:31.519,330.37
19:01:31.519,330.51
19:01:31.522,331.52
19:01:31.522,331.66
19:01:31.524,331.79
19:01:31.636,331.93
19:01:31.700,332.06
19:01:31.700,332.20
19:01:31.700,332.34
19:01:31.700,332.47
19:01:31.700,332.61
19:01:31.700,344.54
19:01:31.703,344.68
19:01:31.703,344.81
19:01:31.709,344.95
19:01:31.710,345.09
19:01:31.710,345.23
19:01:31.710,345.37
19:01:31.710,345.51
19:01:31.712,349.66
19:01:31.718,349.80
19:01:31.718,349.94
19:01:31.786,350.08
19:01:31.787,350.23
19:01:31.789,350.37
19:01:31.789,350.51
19:01:31.792,350.66
19:01:31.792,350.80
19:01:31.796,350.95
19:01:31.798,351.09
19:01:31.798,351.23
19:01:31.798,351.38
19:01:31.798,351.52
19:01:31.802,356.02
19:01:31.805,356.16
19:01:31.807,356.38
19:01:31.807,356.53
19:01:31.874,356.67
19:01:31.874,356.82
19:01:31.874,356.96
19:01:31.875,357.11
19:01:31.876,357.25
19:01:31.882,357.40
19:01:31.883,357.55
19:01:31.883,357.69
19:01:31.883,357.84
19:01:31.883,357.99
19:01:31.883,358.13
19:01:31.962,2.41
19:01:31.963,2.56
19:01:31.963,2.63
19:01:31.963,2.78
19:01:31.964,2.93
19:01:31.964,3.08
19:01:31.964,3.23
19:01:31.964,3.38
19:01:31.964,3.53
19:01:31.964,3.69
19:01:31.965,8.30
19:01:31.967,8.46
19:01:31.968,8.61
19:01:31.971,8.77
19:01:31.973,8.92
19:01:31.973,9.08
19:01:31.975,9.23
19:01:31.978,9.39
19:01:31.979,9.54
19:01:31.985,9.70
19:01:32.050,9.85
19:01:32.050,10.01
19:01:32.051,10.17
19:01:32.053,10.32
19:01:32.053,10.48
19:01:32.053,10.63
19:01:32.059,10.79
19:01:32.061,10.95
19:01:32.061,11.10
19:01:32.061,11.26
19:01:32.061,11.42
19:01:32.061,11.57
19:01:32.064,16.27
19:01:32.068,16.43
19:01:32.068,16.59
19:01:32.069,16.76
19:01:32.072,16.92
19:01:32.074,17.08
19:01:32.077,17.24
19:01:32.081,17.41
19:01:32.082,17.57
19:01:32.083,17.73
19:01:32.083,17.90
19:01:32.085,18.06
19:01:32.088,18.22
19:01:32.089,18.39
19:01:32.091,18.55
19:01:32.104,18.72
19:01:32.105,18.88
19:01:32.105,19.04
19:01:32.105,19.21
19:01:32.106,19.37
19:01:32.108,19.54
19:01:32.109,19.70
19:01:32.110,19.87
19:01:32.115,20.03
19:01:32.117,20.19
19:01:32.117,20.28
19:01:32.117,20.44
19:01:32.117,20.61
19:01:32.118,20.77
19:01:32.121,20.94
19:01:32.123,21.10
19:01:32.125,21.27
19:01:32.128,21.43
19:01:32.129,21.60
19:01:32.131,21.77
19:01:32.134,21.93
19:01:32.137,22.10
19:01:32.137,22.27
19:01:32.139,22.44
19:01:32.140,22.60
19:01:32.144,22.77
19:01:32.146,22.94
19:01:32.147,23.11
19:01:32.151,23.28
19:01:32.153,23.45
19:01:32.153,23.61
19:01:32.155,23.78
19:01:32.159,23.95
19:01:32.159,24.12
19:01:32.160,24.29
19:01:32.166,24.46
19:01:32.167,24.63
19:01:32.168,24.80
19:01:32.170,24.97
19:01:32.172,25.14
19:01:32.174,25.31
19:01:32.178,25.48
19:01:32.178,25.65
19:01:32.180,25.83
19:01:32.181,26.00
19:01:32.183,26.17
19:01:32.185,26.34
19:01:32.188,26.51
19:01:32.190,26.69
19:01:32.190,26.86
19:01:32.193,27.03
19:01:32.194,27.21
19:01:32.198,27.38
19:01:32.199,27.56
19:01:32.200,27.73
19:01:32.203,27.91
19:01:32.206,28.08
19:01:32.206,28.26
19:01:32.210,28.43
19:01:32.210,28.61
19:01:32.212,28.78
19:01:32.215,28.96
19:01:32.218,29.13
19:01:32.221,29.31
19:01:32.222,29.49
19:01:32.224,29.66
19:01:32.226,29.84
19:01:32.226,30.01
19:01:32.231,30.19
19:01:32.231,30.37
19:01:32.234,30.54
19:01:32.235,30.72
19:01:32.236,30.90
19:01:32.240,31.07
19:01:32.241,31.25
19:01:32.301,31.43
19:01:32.301,31.61
19:01:32.302,31.79
19:01:32.303,31.97
19:01:32.304,32.15
19:01:32.356,32.33
19:01:32.357,32.51
19:01:32.520,32.69
19:01:32.527,32.87
19:01:32.527,33.05
19:01:32.527,33.23
19:01:32.527,33.41
19:01:32.527,33.59
19:01:32.608,42.61
19:01:32.608,42.80
19:01:32.608,42.99
19:01:32.609,43.18
19:01:32.609,43.38
19:01:32.609,43.57
19:01:32.609,43.76
19:01:32.609,43.95
19:01:32.609,70.01
19:01:32.611,70.24
19:01:32.613,70.46
19:01:32.614,70.69
19:01:32.621,70.91
19:01:32.621,71.14
19:01:32.622,71.36
19:01:32.622,71.59
19:01:32.624,71.82
19:01:32.627,72.04
19:01:32.629,72.27
19:01:32.632,72.50
19:01:32.632,72.73
19:01:32.633,72.95
19:01:32.637,73.18
19:01:32.638,73.41
19:01:32.642,73.64
19:01:32.643,73.87
19:01:32.643,74.10
19:01:32.645,74.33
19:01:32.647,74.56
19:01:32.649,74.79
19:01:32.652,75.02
19:01:32.654,75.25
19:01:32.656,75.48
19:01:32.658,75.71
19:01:32.660,75.95
19:01:32.663,76.18
19:01:32.663,76.41
19:01:32.665,76.65
19:01:32.668,76.88
19:01:32.671,77.11
19:01:32.672,77.35
19:01:32.677,77.58
19:01:32.679,77.82
19:01:32.680,78.05
19:01:32.680,78.29
19:01:32.683,78.52
19:01:32.687,78.76
19:01:32.687,79.00
19:01:32.688,79.23
19:01:32.690,79.47
19:01:32.691,79.71
19:01:32.695,79.94
19:01:32.697,80.18
19:01:32.697,80.42
19:01:32.699,80.66
19:01:32.702,80.89
19:01:32.703,81.13
19:01:32.706,81.37
19:01:32.709,81.61
19:01:32.711,81.85
19:01:32.713,82.09
19:01:32.714,82.33
19:01:32.718,82.58
19:01:32.719,82.82
19:01:32.719,83.06
19:01:32.723,83.30
19:01:32.727,83.54
19:01:32.728,83.79
19:01:32.729,84.03
19:01:32.731,84.27
19:01:32.732,84.52
19:01:32.734,84.76
19:01:32.740,85.00
19:01:32.740,85.25
19:01:32.740,85.49
19:01:32.743,85.74
19:01:32.745,85.98
19:01:32.746,86.23
19:01:32.762,86.47
19:01:32.764,86.72
19:01:32.765,86.96
19:01:32.773,87.21
19:01:32.773,87.46
19:01:32.773,87.71
19:01:32.773,87.96
19:01:32.775,89.21
19:01:32.782,89.46
19:01:32.784,89.71
19:01:32.785,89.83
19:01:32.787,90.08
19:01:32.787,90.33
19:01:32.787,90.58
19:01:32.787,90.83
19:01:32.788,91.09
19:01:32.790,91.34
19:01:32.790,91.59
19:01:32.790,91.84
19:01:32.796,92.10
19:01:32.797,92.35
19:01:32.797,92.60
19:01:32.798,92.86
19:01:32.801,93.11
19:01:32.803,93.37
19:01:32.805,93.62
19:01:32.808,93.88
19:01:32.810,94.14
19:01:32.811,94.40
19:01:32.814,94.65
19:01:32.816,94.91
19:01:32.816,95.17
19:01:32.875,95.43
19:01:32.875,95.69
19:01:32.875,95.95
19:01:32.875,96.20
19:01:32.876,96.46
19:01:32.877,96.72
19:01:32.878,96.98
19:01:32.883,97.24
19:01:32.884,97.50
19:01:32.884,97.76
19:01:32.884,98.02
19:01:32.884,98.29
19:01:32.887,104.64
19:01:32.889,104.91
19:01:32.893,105.18
19:01:32.894,105.45
19:01:32.895,105.72
19:01:32.952,105.99
19:01:32.954,106.27
19:01:32.954,106.54
19:01:32.954,106.81
19:01:32.955,107.09
19:01:32.960,107.36
19:01:32.963,107.63
19:01:32.963,107.91
19:01:32.963,108.18
19:01:32.963,108.46
19:01:32.965,115.39
19:01:32.968,115.67
19:01:32.972,115.95
19:01:32.972,116.24
19:01:32.975,116.52
19:01:32.979,116.81
19:01:32.980,117.09
19:01:33.039,117.38
19:01:33.040,117.66
19:01:33.040,118.09
19:01:33.041,118.38
19:01:33.042,118.67
19:01:33.042,118.96
19:01:33.042,119.25
19:01:33.042,119.39
19:01:33.042,119.68
19:01:33.044,127.12
19:01:33.046,127.42
19:01:33.050,127.71
19:01:33.051,128.01
19:01:33.051,128.31
19:01:33.056,128.61
19:01:33.058,128.91
19:01:33.058,129.21
19:01:33.062,129.50
19:01:33.064,129.80
19:01:33.066,130.10
19:01:33.068,130.41
19:01:33.070,130.71
19:01:33.072,131.01
19:01:33.073,131.31
19:01:33.076,131.61
19:01:33.078,131.92
19:01:33.078,132.22
19:01:33.082,132.52
19:01:33.083,132.83
19:01:33.085,133.28
19:01:33.088,133.59
19:01:33.092,133.89
19:01:33.093,134.20
19:01:33.093,134.50
19:01:33.096,134.81
19:01:33.096,135.12
19:01:33.099,135.42
19:01:33.100,135.73
19:01:33.104,136.04
19:01:33.105,136.34
19:01:33.108,136.65
19:01:33.110,136.96
19:01:33.111,137.27
19:01:33.114,137.58
19:01:33.118,137.88
19:01:33.120,138.19
19:01:33.120,138.51
19:01:33.122,138.82
19:01:33.124,139.13
19:01:33.125,139.44
19:01:33.128,139.75
19:01:33.131,140.06
19:01:33.133,140.37
19:01:33.133,140.69
19:01:33.135,141.00
19:01:33.138,141.31
19:01:33.139,141.63
19:01:33.142,141.94
19:01:33.144,142.25
19:01:33.146,142.57
19:01:33.154,143.04
19:01:33.155,143.35
19:01:33.157,143.67
19:01:33.157,143.98
19:01:33.157,144.30
19:01:33.157,144.62
19:01:33.187,144.93
19:01:33.187,145.25
19:01:33.189,145.57
19:01:33.189,145.89
19:01:33.191,146.20
19:01:33.192,146.52
19:01:33.194,146.84
19:01:33.198,147.16
19:01:33.250,147.48
19:01:33.250,147.80
19:01:33.250,148.12
19:01:33.250,148.44
19:01:33.250,148.76
19:01:33.252,151.67
19:01:33.252,152.00
19:01:33.253,152.32
19:01:33.258,152.64
19:01:33.259,152.97
19:01:33.259,153.29
19:01:33.259,153.62
19:01:33.259,153.95
19:01:33.261,161.58
19:01:33.268,161.91
19:01:33.270,162.25
19:01:33.270,162.58
19:01:33.271,162.91
19:01:33.364,163.24
19:01:33.364,163.58
19:01:33.514,163.91
19:01:33.514,164.25
19:01:33.514,164.58
19:01:33.516,164.91
19:01:33.516,165.25
19:01:33.516,165.59
19:01:33.516,165.92
19:01:33.516,166.26
19:01:33.516,206.82
19:01:33.519,207.18
19:01:33.520,207.54
19:01:33.523,207.90
19:01:33.526,208.26
19:01:33.526,208.62
19:01:33.530,208.98
19:01:33.532,209.34
19:01:33.532,209.70
19:01:33.534,210.06
19:01:33.596,210.43
19:01:33.596,210.79
19:01:33.596,211.15
19:01:33.597,211.51
19:01:33.598,211.88
19:01:33.598,212.42
19:01:33.604,212.78
19:01:33.614,213.14
19:01:33.614,213.51
19:01:33.614,213.87
19:01:33.614,214.23
19:01:33.614,214.59
19:01:33.615,223.75
19:01:33.618,224.11
19:01:33.619,224.48
19:01:33.625,224.85
19:01:33.625,225.21
19:01:33.625,225.58
19:01:33.625,225.95
19:01:33.625,226.31
19:01:33.631,227.23
19:01:33.647,227.60
19:01:33.648,227.96
19:01:33.649,228.33
19:01:33.663,228.70
19:01:33.665,229.07
19:01:33.666,229.43
19:01:33.679,229.80
19:01:33.682,230.17
19:01:33.691,230.54
19:01:33.691,230.91
19:01:33.691,231.27
19:01:33.691,231.64
19:01:33.691,232.01
19:01:33.691,238.10
19:01:33.693,238.46
19:01:33.694,238.83
19:01:33.699,239.20
19:01:33.702,239.57
19:01:33.702,239.94
19:01:33.702,240.31
19:01:33.702,240.68
19:01:33.706,241.05
19:01:33.706,241.42
19:01:33.709,241.97
19:01:33.710,242.34
19:01:33.710,242.71
19:01:33.713,243.08
19:01:33.714,243.45
19:01:33.718,243.82
19:01:33.720,244.19
19:01:33.723,244.56
19:01:33.724,244.93
19:01:33.724,245.29
19:01:33.728,245.66
19:01:33.728,246.03
19:01:33.733,246.40
19:01:33.733,246.77
19:01:33.736,247.14
19:01:33.738,247.51
19:01:33.739,247.89
19:01:33.743,248.26
19:01:33.746,248.63
19:01:33.747,249.00
19:01:33.748,249.37
19:01:33.752,249.73
19:01:33.752,250.10
19:01:33.753,250.47
19:01:33.756,250.84
19:01:33.758,251.21
19:01:33.759,251.58
19:01:33.763,251.95
19:01:33.764,252.32
19:01:33.768,252.69
19:01:33.769,253.06
19:01:33.769,253.43
19:01:33.773,253.99
19:01:33.777,254.36
19:01:33.777,254.73
19:01:33.778,255.10
19:01:33.782,255.48
19:01:33.783,255.85
19:01:33.784,256.22
19:01:33.788,256.59
19:01:33.790,256.96
19:01:33.791,257.33
19:01:33.791,257.70
19:01:33.795,258.07
19:01:33.797,258.44
19:01:33.813,258.81
19:01:33.813,259.18
19:01:33.814,259.55
19:01:33.828,259.92
19:01:33.830,260.29
19:01:33.830,260.67
19:01:33.830,261.04
19:01:33.830,261.41
19:01:33.830,261.78
19:01:33.837,262.53
19:01:33.852,262.90
19:01:33.853,263.27
19:01:33.870,263.64
19:01:33.870,264.01
19:01:33.870,264.38
